Time (s),Signal (V),Peak Time (s) ,Sample #,Type
01.304,2.032931553,,,
01.306,2.016612824,,,
01.308,2.294031224,,,
01.310,2.139003295,,,
01.312,1.877903624,,,
01.314,1.478094753,,,
01.316,1.43729793,,,
01.318,1.755513153,,,
01.320,1.8371068,,,
01.322,2.000294095,,,
01.324,2.220596942,,,
01.326,2.40826233,,,
01.328,2.914142941,,,
01.330,2.987577224,,,
01.332,2.938621036,,,
01.334,2.914142941,,,
01.336,3.069170871,,,
01.338,3.354748636,,,
01.340,3.493457835,,,
01.342,3.468979741,,,
01.344,3.730079412,,,
01.346,3.65664513,,,
01.348,3.754557506,,,
01.350,3.362908,,,
01.352,3.0854896,,,
01.354,2.538812165,,,
01.356,2.342987412,,,
01.358,2.261393765,,,
01.360,2.057409647,,,
01.362,1.951337906,,,
01.364,2.171640753,,,
01.366,2.245075036,,,
01.368,2.26955313,,,
01.370,2.1145252,,,
01.372,1.910541083,,,
01.374,1.608644589,,,
01.376,1.567847765,,,
01.378,1.665760142,,,
01.380,1.657600777,,,
01.382,1.845266165,,,
01.384,1.951337906,,,
01.386,2.065569012,,,
01.388,2.220596942,,,
01.390,2.098206471,,,
01.392,2.081887742,,,
01.394,1.722875695,,,
01.396,1.85342553,,,
01.398,1.902381718,,,
01.400,1.983975365,,,
01.402,2.098206471,,,
01.404,2.155322024,,,
01.406,2.220596942,,,
01.408,2.400102965,,,
01.410,2.163481389,,,
01.412,2.106365836,,,
01.414,1.755513153,,,
01.416,1.943178542,,,
01.418,2.049250283,,,
01.420,2.057409647,,,
01.422,2.000294095,,,
01.424,2.228756306,,,
01.426,2.367465506,,,
01.428,2.383784236,,,
01.430,2.245075036,,,
01.432,2.098206471,,,
01.434,1.771831883,,,
01.436,2.000294095,,,
01.438,2.065569012,,,
01.440,2.106365836,,,
01.442,2.171640753,,,
01.444,2.294031224,,,
01.446,2.465377883,,,
01.448,2.40826233,,,
01.450,2.245075036,,,
01.452,2.106365836,,,
01.454,1.706556965,,,
01.456,1.99213473,,,
01.458,2.106365836,,,
01.460,2.147162659,,,
01.462,2.261393765,,,
01.464,2.342987412,,,
01.466,2.563290259,,,
01.468,2.489855977,,,
01.470,2.285871859,,,
01.472,2.179800118,,,
01.474,1.959497271,,,
01.476,2.147162659,,,
01.478,2.090047106,,,
01.480,2.139003295,,,
01.482,2.424581059,,,
01.484,2.473537247,,,
01.486,2.669362,,,
01.488,2.579608989,,,
01.490,2.326668683,,,
01.492,2.139003295,,,
01.494,1.861584895,,,
01.496,2.147162659,,,
01.498,2.2532344,,,
01.500,2.2532344,,,
01.502,2.342987412,,,
01.504,2.473537247,,,
01.506,2.718318189,,,
01.508,2.661202636,,,
01.510,2.440899789,,,
01.512,2.187959483,,,
01.514,1.926859812,,,
01.516,2.204278212,,,
01.518,2.318509318,,,
01.520,2.424581059,,,
01.522,2.498015342,,,
01.524,2.465377883,,,
01.526,2.726477553,,,
01.528,2.750955647,,,
01.530,2.644883906,,,
01.532,2.367465506,,,
01.534,2.073728377,,,
01.536,2.26955313,,,
01.538,2.367465506,,,
01.540,2.481696612,,,
01.542,2.522493436,,,
01.544,2.68568073,,,
01.546,2.914142941,,,
01.548,2.865186753,,,
01.550,2.628565177,,,
01.552,2.367465506,,,
01.554,2.318509318,,,
01.556,2.416421694,,,
01.558,2.473537247,,,
01.560,2.5306528,,,
01.562,2.701999459,,,
01.564,2.791752471,,,
01.566,2.995736589,,,
01.568,2.865186753,,,
01.570,2.68568073,,,
01.572,2.481696612,,,
01.574,2.285871859,,,
01.576,2.514334071,,,
01.578,2.514334071,,,
01.580,2.669362,,,
01.582,2.775433741,,,
01.584,2.759115012,,,
01.586,3.012055318,,,
01.588,2.930461671,,,
01.590,2.726477553,,,
01.592,2.424581059,,,
01.594,2.359306142,,,
01.596,2.54697153,,,
01.598,2.473537247,,,
01.600,2.579608989,,,
01.602,2.710158824,,,
01.604,2.710158824,,,
01.606,2.9467804,,,
01.608,2.775433741,,,
01.610,2.653043271,,,
01.612,2.245075036,,,
01.614,2.204278212,,,
01.616,2.351146777,,,
01.618,2.359306142,,,
01.620,2.383784236,,,
01.622,2.506174706,,,
01.624,2.538812165,,,
01.626,2.759115012,,,
01.628,2.612246447,,,
01.630,2.424581059,,,
01.632,2.032931553,,,
01.634,2.081887742,,,
01.636,2.204278212,,,
01.638,2.187959483,,,
01.640,2.245075036,,,
01.642,2.334828047,,,
01.644,2.3919436,,,
01.646,2.506174706,,,
01.648,2.432740424,,,
01.650,2.334828047,,,
01.652,2.008453459,,,
01.654,1.935019177,,,
01.656,1.967656636,,,
01.658,2.049250283,,,
01.660,2.106365836,,,
01.662,2.351146777,,,
01.664,2.342987412,,,
01.666,2.506174706,,,
01.668,2.351146777,,,
01.670,2.187959483,,,
01.672,1.869744259,,,
01.674,1.926859812,,,
01.676,1.975816,,,
01.678,2.032931553,,,
01.680,2.098206471,,,
01.682,2.334828047,,,
01.684,2.318509318,,,
01.686,2.457218518,,,
01.688,2.2532344,,,
01.690,2.179800118,,,
01.692,1.722875695,,,
01.694,1.894222353,,,
01.696,2.032931553,,,
01.698,2.041090918,,,
01.700,2.220596942,,,
01.702,2.285871859,,,
01.704,2.473537247,,,
01.706,2.54697153,,,
01.708,2.294031224,,,
01.710,2.155322024,,,
01.712,1.779991248,,,
01.714,1.983975365,,,
01.716,1.959497271,,,
01.718,2.024772189,,,
01.720,2.139003295,,,
01.722,2.310349953,,,
01.724,2.498015342,,,
01.726,2.457218518,,,
01.728,2.2532344,,,
01.730,2.090047106,,,
01.732,1.747353789,,,
01.734,1.894222353,,,
01.736,2.008453459,,,
01.738,2.032931553,,,
01.740,2.220596942,,,
01.742,2.228756306,,,
01.744,2.375624871,,,
01.746,2.400102965,,,
01.748,2.261393765,,,
01.750,2.008453459,,,
01.752,1.673919506,,,
01.754,1.975816,,,
01.756,2.098206471,,,
01.758,1.975816,,,
01.760,2.13084393,,,
01.762,2.220596942,,,
01.764,2.416421694,,,
01.766,2.3919436,,,
01.768,2.212437577,,,
01.770,2.057409647,,,
01.772,1.673919506,,,
01.774,1.935019177,,,
01.776,2.041090918,,,
01.778,2.081887742,,,
01.780,2.13084393,,,
01.782,2.163481389,,,
01.784,2.40826233,,,
01.786,2.334828047,,,
01.788,2.220596942,,,
01.790,1.959497271,,,
01.792,1.608644589,,,
01.794,1.951337906,,,
01.796,1.951337906,,,
01.798,1.918700448,,,
01.800,2.081887742,,,
01.802,2.171640753,,,
01.804,2.465377883,,,
01.806,2.3919436,,,
01.808,2.187959483,,,
01.810,1.877903624,,,
01.812,1.616803953,,,
01.814,1.845266165,,,
01.816,1.926859812,,,
01.818,2.090047106,,,
01.820,2.204278212,,,
01.822,2.139003295,,,
01.824,2.342987412,,,
01.826,2.318509318,,,
01.828,2.147162659,,,
01.830,1.877903624,,,
01.832,1.657600777,,,
01.834,1.918700448,,,
01.836,2.000294095,,,
01.838,1.975816,,,
01.840,2.187959483,,,
01.842,2.228756306,,,
01.844,2.400102965,,,
01.846,2.432740424,,,
01.848,2.090047106,,,
01.850,1.85342553,,,
01.852,1.739194424,,,
01.854,1.975816,,,
01.856,1.935019177,,,
01.858,2.024772189,,,
01.860,2.155322024,,,
01.862,2.179800118,,,
01.864,2.465377883,,,
01.866,2.351146777,,,
01.868,2.179800118,,,
01.870,1.779991248,,,
01.872,1.641282048,,,
01.874,1.951337906,,,
01.876,2.057409647,,,
01.878,2.057409647,,,
01.880,2.171640753,,,
01.882,2.204278212,,,
01.884,2.440899789,,,
01.886,2.400102965,,,
01.888,2.228756306,,,
01.890,1.845266165,,,
01.892,1.763672518,,,
01.894,1.926859812,,,
01.896,2.024772189,,,
01.898,2.081887742,,,
01.900,2.212437577,,,
01.902,2.245075036,,,
01.904,2.506174706,,,
01.906,2.375624871,,,
01.908,2.13084393,,,
01.910,1.763672518,,,
01.912,1.845266165,,,
01.914,2.024772189,,,
01.916,1.983975365,,,
01.918,2.090047106,,,
01.920,2.171640753,,,
01.922,2.2532344,,,
01.924,2.506174706,,,
01.926,2.310349953,,,
01.928,2.171640753,,,
01.930,1.796309977,,,
01.932,1.861584895,,,
01.934,2.041090918,,,
01.936,1.967656636,,,
01.938,2.13084393,,,
01.940,2.302190589,,,
01.942,2.294031224,,,
01.944,2.5306528,,,
01.946,2.294031224,,,
01.948,2.171640753,,,
01.950,1.918700448,,,
01.952,1.926859812,,,
01.954,2.041090918,,,
01.956,2.081887742,,,
01.958,2.1145252,,,
01.960,2.342987412,,,
01.962,2.3919436,,,
01.964,2.514334071,,,
01.966,2.367465506,,,
01.968,2.326668683,,,
01.970,1.902381718,,,
01.972,1.894222353,,,
01.974,2.065569012,,,
01.976,2.155322024,,,
01.978,2.220596942,,,
01.980,2.359306142,,,
01.982,2.457218518,,,
01.984,2.68568073,,,
01.986,2.457218518,,,
01.988,2.3919436,,,
01.990,1.975816,,,
01.992,2.073728377,,,
01.994,2.196118847,,,
01.996,2.204278212,,,
01.998,2.285871859,,,
02.000,2.40826233,,,
02.002,2.587768353,,,
02.004,2.604087083,,,
02.006,2.375624871,,,
02.008,2.26955313,,,
02.010,1.861584895,,,
02.012,2.065569012,,,
02.014,2.163481389,,,
02.016,2.171640753,,,
02.018,2.302190589,,,
02.020,2.359306142,,,
02.022,2.473537247,,,
02.024,2.579608989,,,
02.026,2.424581059,,,
02.028,2.204278212,,,
02.030,1.894222353,,,
02.032,2.049250283,,,
02.034,2.081887742,,,
02.036,2.147162659,,,
02.038,2.26955313,,,
02.040,2.196118847,,,
02.042,2.424581059,,,
02.044,2.440899789,,,
02.046,2.245075036,,,
02.048,2.065569012,,,
02.050,1.771831883,,,
02.052,1.910541083,,,
02.054,1.99213473,,,
02.056,2.147162659,,,
02.058,2.302190589,,,
02.060,2.310349953,,,
02.062,2.457218518,,,
02.064,2.334828047,,,
02.066,2.171640753,,,
02.068,2.008453459,,,
02.070,1.747353789,,,
02.072,1.886062989,,,
02.074,1.967656636,,,
02.076,1.99213473,,,
02.078,2.228756306,,,
02.080,2.261393765,,,
02.082,2.473537247,,,
02.084,2.424581059,,,
02.086,2.236915671,,,
02.088,2.000294095,,,
02.090,1.771831883,,,
02.092,1.99213473,,,
02.094,1.967656636,,,
02.096,1.967656636,,,
02.098,2.163481389,,,
02.100,2.122684565,,,
02.102,2.367465506,,,
02.104,2.285871859,,,
02.106,2.024772189,,,
02.108,1.747353789,,,
02.110,1.404660471,,,
02.112,1.755513153,,,
02.114,1.877903624,,,
02.116,1.943178542,,,
