Time (s),Signal (V),Peak Time (s),Sample #,Type
01.464,2.203236916,,,
01.466,2.228577843,,,
01.468,2.21590738,,,
01.470,2.038520896,,,
01.472,2.253918769,,,
01.474,2.469316642,,,
01.476,2.443975715,,,
01.478,2.532668957,,,
01.480,2.393293863,,,
01.482,2.291930158,,,
01.484,2.165225527,,,
01.486,2.025850433,,,
01.488,2.114543675,,,
01.490,2.228577843,,,
01.492,2.203236916,,,
01.494,2.253918769,,,
01.496,2.355282474,,,
01.498,2.405964326,,,
01.500,2.418634789,,,
01.502,2.190566453,,,
01.504,2.114543675,,,
01.506,1.911816265,,,
01.508,1.911816265,,,
01.510,1.949827654,,,
01.512,2.165225527,,,
01.514,2.342612011,,,
01.516,2.165225527,,,
01.518,2.076532285,,,
01.520,2.291930158,,,
01.522,2.291930158,,,
01.524,2.3806234,,,
01.526,2.558009883,,,
01.528,2.405964326,,,
01.530,2.659373588,,,
01.532,2.91278285,,,
01.534,3.254885354,,,
01.536,3.761703878,,,
01.538,3.939090361,,,
01.540,4.21784055,,,
01.542,4.534602127,,,
01.544,4.559943053,,,
01.546,4.420567959,,,
01.548,4.281192865,,,
01.550,4.027783603,,,
01.552,3.711022026,,,
01.554,3.48295369,,,
01.556,3.305567206,,,
01.558,3.11551026,,,
01.560,2.58335081,,,
01.562,2.21590738,,,
01.564,1.975168581,,,
01.566,1.84846395,,,
01.568,1.747100245,,,
01.570,1.835793486,,,
01.572,2.051191359,,,
01.574,2.152555064,,,
01.576,2.279259695,,,
01.578,2.507328031,,,
01.580,2.481987105,,,
01.582,2.443975715,,,
01.584,2.139884601,,,
01.586,2.000509507,,,
01.588,1.785111634,,,
01.590,2.101873212,,,
01.592,2.443975715,,,
01.594,2.3806234,,,
01.596,2.418634789,,,
01.598,2.431305252,,,
01.600,2.481987105,,,
01.602,2.494657568,,,
01.604,2.329941547,,,
01.606,2.139884601,,,
01.608,2.038520896,,,
01.610,2.089202749,,,
01.612,2.17789599,,,
01.614,2.190566453,,,
01.616,2.253918769,,,
01.618,2.443975715,,,
01.620,2.786078219,,,
01.622,2.469316642,,,
01.624,2.241248306,,,
01.626,2.3806234,,,
01.628,2.317271084,,,
01.630,2.266589232,,,
01.632,2.431305252,,,
01.634,2.532668957,,,
01.636,2.456646178,,,
01.638,2.481987105,,,
01.640,2.266589232,,,
01.642,2.266589232,,,
01.644,2.431305252,,,
01.646,2.317271084,,,
01.648,2.405964326,,,
01.650,2.317271084,,,
01.652,2.519998494,,,
01.654,2.621362199,,,
01.656,2.507328031,,,
01.658,2.532668957,,,
01.660,2.165225527,,,
01.662,2.291930158,,,
01.664,2.481987105,,,
01.666,2.431305252,,,
01.668,2.317271084,,,
01.670,2.405964326,,,
01.672,2.355282474,,,
01.674,2.431305252,,,
01.676,2.469316642,,,
01.678,2.469316642,,,
01.680,2.342612011,,,
01.682,2.291930158,,,
01.684,2.291930158,,,
01.686,2.507328031,,,
01.688,2.760737293,,,
01.690,2.608691736,,,
01.692,2.355282474,,,
01.694,2.684714514,,,
01.696,2.722725904,,,
01.698,2.634032662,,,
01.700,2.532668957,,,
01.702,2.54533942,,,
01.704,2.507328031,,,
01.706,2.54533942,,,
01.708,2.456646178,,,
01.710,2.596021273,,,
01.712,2.74806683,,,
01.714,2.798748682,,,
01.716,2.862100998,,,
01.718,3.001476092,,,
01.720,2.710055441,,,
01.722,2.431305252,,,
01.724,2.532668957,,,
01.726,2.431305252,,,
01.728,2.773407756,,,
01.730,2.710055441,,,
01.732,2.621362199,,,
01.734,2.862100998,,,
01.736,3.090169334,,,
01.738,3.090169334,,,
01.740,2.824089608,,,
01.742,2.735396367,,,
01.744,3.014146555,,,
01.746,2.925453313,,,
01.748,2.760737293,,,
01.750,2.862100998,,,
01.752,3.026817018,,,
01.754,3.128180723,,,
01.756,3.216873965,,,
01.758,3.052157944,,,
01.760,2.646703125,,,
01.762,2.558009883,,,
01.764,2.988805629,,,
01.766,3.026817018,,,
01.768,3.001476092,,,
01.770,2.950794239,,,
01.772,3.140851186,,,
01.774,3.292896743,,,
01.776,3.064828407,,,
01.778,3.052157944,,,
01.780,3.064828407,,,
01.782,2.874771461,,,
01.784,2.925453313,,,
01.786,2.862100998,,,
01.788,2.836760072,,,
01.790,2.722725904,,,
01.792,2.91278285,,,
01.794,2.950794239,,,
01.796,2.862100998,,,
01.798,2.925453313,,,
01.800,2.621362199,,,
01.802,2.54533942,,,
01.804,2.443975715,,,
01.806,2.54533942,,,
01.808,2.456646178,,,
01.810,2.58335081,,,
01.812,2.697384977,,,
01.814,2.58335081,,,
01.816,2.58335081,,,
01.818,2.443975715,,,
01.820,2.063861822,,,
01.822,2.443975715,,,
01.824,2.532668957,,,
01.826,2.469316642,,,
01.828,2.393293863,,,
01.830,2.469316642,,,
01.832,2.456646178,,,
01.834,2.329941547,,,
01.836,2.3806234,,,
01.838,2.58335081,,,
01.840,2.507328031,,,
01.842,2.443975715,,,
01.844,2.431305252,,,
01.846,2.393293863,,,
01.848,1.975168581,,,
01.850,2.266589232,,,
01.852,2.367952937,,,
01.854,2.393293863,,,
01.856,2.393293863,,,
01.858,2.329941547,,,
01.860,2.329941547,,,
01.862,2.127214138,,,
01.864,2.139884601,,,
01.866,2.279259695,,,
01.868,2.342612011,,,
01.870,2.393293863,,,
01.872,2.405964326,,,
01.874,2.355282474,,,
01.876,2.367952937,,,
01.878,2.165225527,,,
01.880,2.000509507,,,
01.882,2.076532285,,,
01.884,2.101873212,,,
01.886,2.152555064,,,
01.888,2.279259695,,,
01.890,2.494657568,,,
01.892,2.621362199,,,
01.894,2.608691736,,,
01.896,2.469316642,,,
01.898,2.519998494,,,
01.900,2.253918769,,,
01.902,2.089202749,,,
01.904,2.228577843,,,
